filepath,elev,wsun,kappa,beta,t,wsky,theta,phi,fov
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000434.png,9.6442,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-134.0128,8.8842,30.8971
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000435.png,4.6316,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-139.0128,13.8968,30.3942
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000436.png,-5.4628,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-144.0128,23.9912,34.2952
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000437.png,3.2624,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-152.0128,15.2661,33.0284
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000438.png,-3.986,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-158.0128,22.5144,25.0834
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000439.png,-6.632,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,177.9872,25.1604,27.3078
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000440.png,-6.1532,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,163.9872,24.6816,27.3385
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000441.png,3.844,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,151.9872,14.6845,37.5466
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000442.png,-5.6558,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,134.9872,24.1843,43.1376
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000443.png,-1.1074,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,121.9872,19.6359,31.4109
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000444.png,-2.825,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,119.9872,21.3534,36.877
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000445.png,0.6554,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,117.9872,17.8731,30.9877
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000446.png,-6.8724,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,115.9872,25.4009,32.444
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000000.png,-6.9782,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,109.9872,25.5066,20.0165
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000001.png,-0.664,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,81.9872,19.1924,26.5266
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000002.png,9.0114,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,55.9872,9.5171,21.494
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000003.png,0.2002,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,44.9872,18.3283,28.6462
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000004.png,-6.846,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,23.9872,25.3745,44.7786
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000005.png,-9.6714,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,20.9872,28.1998,39.5061
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000006.png,7.246,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,8.9872,11.2825,23.2793
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000007.png,-1.8492,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,3.9872,20.3776,22.4105
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000008.png,-4.6506,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-15.0128,23.1791,21.829
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000009.png,-6.5098,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-18.0128,25.0382,20.3177
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000010.png,-0.4414,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-26.0128,18.9698,33.3105
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000011.png,2.7888,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-49.0128,15.7396,44.3139
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000012.png,6.8638,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-55.0128,11.6647,35.39
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000013.png,1.8534,0.05613 0.05956 0.06097,0.61353,47.05101,21.05214,0.18205 0.19207 0.21429,-86.0128,16.675,42.7492
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000014.png,2.5973,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,135.7232,68.2126,20.3813
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000015.png,-2.1894,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,100.7232,72.9993,44.9187
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000016.png,-6.998,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,88.7232,77.8079,39.9531
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000017.png,5.0221,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,81.7232,65.7878,41.7298
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000018.png,4.9377,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,68.7232,65.8722,24.3479
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000019.png,7.8058,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,60.7232,63.0041,43.1712
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000020.png,8.2409,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,26.7232,62.569,32.9721
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000021.png,10.4562,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,15.7232,60.3537,27.9955
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000022.png,-1.228,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,12.7232,72.0379,40.718
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000023.png,3.7117,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-19.2768,67.0982,29.7104
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000024.png,6.3278,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-26.2768,64.4821,26.7947
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000025.png,6.1848,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-51.2768,64.6251,36.1254
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000026.png,4.635,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-57.2768,66.1749,34.9393
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000027.png,0.31,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-76.2768,70.4999,27.2153
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000028.png,10.3297,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-80.2768,60.4802,36.8547
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000029.png,-6.2223,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-85.2768,77.0322,22.3939
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000030.png,4.5191,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-86.2768,66.2908,24.7842
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000031.png,-6.5733,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-90.2768,77.3832,31.4662
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000032.png,0.6818,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-92.2768,70.1281,32.3793
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000033.png,1.0085,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-105.2768,69.8014,24.7261
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000034.png,8.1734,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-116.2768,62.6365,39.8224
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000035.png,2.7499,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-125.2768,68.06,43.132
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000036.png,8.6907,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-133.2768,62.1192,28.6951
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000037.png,3.5368,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-149.2768,67.2731,29.9542
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000038.png,-5.5195,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-151.2768,76.3294,29.035
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000039.png,4.5625,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-157.2768,66.2474,23.5858
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000040.png,2.619,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-159.2768,68.1909,29.8045
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000041.png,-2.8633,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-173.2768,73.6732,35.7927
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000042.png,7.3831,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,-176.2768,63.4268,26.1746
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000043.png,0.7862,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,165.7232,70.0237,43.5486
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000044.png,-5.8425,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,156.7232,76.6524,41.6546
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000045.png,0.8246,0.57933 0.55025 0.50577,0.08399,18.75501,18.52119,0.41371 0.42059 0.43146,148.7232,69.9853,34.9881
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000046.png,3.8118,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-4.4804,7.9935,28.12
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000047.png,-2.1915,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-31.4804,13.9968,24.9177
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000048.png,-3.2258,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-64.4804,15.0311,36.0397
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000049.png,6.0799,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-66.4804,5.7254,21.9621
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000050.png,0.4528,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-84.4804,11.3525,44.7507
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000051.png,3.2154,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-85.4804,8.5899,30.8612
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000052.png,6.931,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-86.4804,4.8743,21.5737
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000053.png,7.8776,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-104.4804,3.9277,37.334
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000054.png,-1.5884,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-116.4804,13.3937,26.6342
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000055.png,-5.6403,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-118.4804,17.4456,28.765
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000056.png,6.9472,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-136.4804,4.8581,27.3261
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000057.png,-8.4387,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-160.4804,20.244,38.7873
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000058.png,7.2696,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-162.4804,4.5357,26.3442
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000059.png,-7.783,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,-177.4804,19.5883,38.1193
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000060.png,6.2791,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,163.5196,5.5262,24.4071
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000061.png,3.2111,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,160.5196,8.5942,41.6463
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000062.png,7.7612,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,158.5196,4.0441,40.9937
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000063.png,5.3832,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,155.5196,6.4221,28.0174
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000064.png,-9.5228,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,140.5196,21.3281,29.7215
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000065.png,6.957,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,128.5196,4.8483,23.436
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000066.png,3.2386,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,124.5196,8.5667,38.5967
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000067.png,9.9589,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,119.5196,1.8464,21.2662
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000068.png,4.6775,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,90.5196,7.1278,42.1777
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000069.png,5.9743,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,78.5196,5.831,32.67
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000070.png,9.9831,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,71.5196,1.8222,25.8303
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000071.png,-1.2007,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,62.5196,13.006,32.535
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000072.png,0.7007,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,53.5196,11.1046,41.909
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000073.png,6.6255,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,51.5196,5.1798,41.1835
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000074.png,9.6079,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,48.5196,2.1974,26.7345
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000075.png,5.9559,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,42.5196,5.8494,25.5436
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000076.png,5.4297,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,21.5196,6.3756,25.7948
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000077.png,7.2317,0.00985 0.01130 0.01272,0.95248,47.88121,21.25055,0.21380 0.22573 0.25150,16.5196,4.5736,43.7606
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000078.png,-1.8318,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-53.9376,26.9643,35.7387
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000079.png,4.4396,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-63.9376,20.6929,40.9599
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000080.png,-4.7124,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-70.9376,29.8449,33.8958
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000081.png,6.0493,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-73.9376,19.0832,33.0401
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000082.png,9.5727,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-93.9376,15.5598,24.8555
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000083.png,3.094,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-104.9376,22.0385,25.9834
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000084.png,4.6134,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-105.9376,20.5191,30.5636
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000085.png,4.0474,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-118.9376,21.0851,39.0321
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000086.png,-1.1254,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-131.9376,26.2579,41.5276
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000087.png,-4.5874,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-133.9376,29.7199,30.5496
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000088.png,-8.9099,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-141.9376,34.0424,24.6967
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000089.png,-0.4895,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-165.9376,25.622,36.4833
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000090.png,-0.4923,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-176.9376,25.6248,35.8798
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000091.png,2.5323,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,178.0624,22.6002,24.1479
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000092.png,-6.796,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,177.0624,31.9285,35.9574
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000093.png,-4.1652,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,176.0624,29.2977,37.8336
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000094.png,-4.5851,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,175.0624,29.7176,30.3249
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000095.png,-5.9907,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,167.0624,31.1232,44.1913
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000096.png,4.1405,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,162.0624,20.992,23.2278
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000097.png,10.2742,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,152.0624,14.8583,21.5825
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000098.png,7.7801,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,135.0624,17.3524,28.5788
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000099.png,6.4763,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,120.0624,18.6562,36.7213
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000100.png,-5.1548,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,109.0624,30.2873,33.5644
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000101.png,-5.2746,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,107.0624,30.4071,36.9562
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000102.png,-7.9161,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,92.0624,33.0486,25.5542
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000103.png,8.418,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,89.0624,16.7145,22.4386
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000104.png,-7.3784,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,61.0624,32.5109,23.9646
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000105.png,2.762,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,34.0624,22.3705,44.1501
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000106.png,-5.0155,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,11.0624,30.148,28.5992
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000107.png,-3.1279,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-7.9376,28.2604,25.4453
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000108.png,-4.8295,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-37.9376,29.962,31.9149
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0011_sync/image_02/data/0000000109.png,5.3737,0.05179 0.05546 0.05833,0.74986,38.1111,21.33329,0.35159 0.36775 0.39455,-41.9376,19.7588,26.4899
